FEI,Firm_Name ,Count_of_Operations,FDA483_Issued 
3005742427,Richard Atkinson  MD,1,N
3005742486,Danovitch  Gabriel  M.D.,1,Y
3005742593,Thomas  Jay R  MD  PhD,1,Y
3005743099,Robinson  Eddie M.  DVM,1,N
3005743956,Alan Wilkinson  M.D.,1,Y
3005747796,Cardiovascular Research Foundation,1,Y
3005748518,Steven K. Herrine  M.D.,1,Y
3005750104,Portland Va Medical Center,1,Y
3005750104,Portland Va Medical Center,1,
3005751243,H&M Analytical Services  Inc.,1,N
3005754556,Charles E Hughes III MD,1,Y
3005755123,Biomedical Research Alliance of New York IRB,1,Y
3005755345,Arrieta  Antonio C.  M.D.,1,Y
3005755416,Ceola  Dr Wade M,1,N
3005757842,Cedars Sinai Medical Center GLP,1,N
3005761865,Thomas E. Boyd,1,N
3005763649,James A. Simon  MD,1,Y
3005763655,Donald Edger,1,N
3005763657,Maly  Dr James,1,Y
3005765078,Brian S. Biesman  M.D.,1,N
3005768583,William S. Evans  MD,1,Y
3005769371,Point Biomedical Corporation,1,
3005770064,Reilley  Sandra F. M.D.,1,Y
3005770064,Reilley  Sandra F. M.D.,1,
3005773601,University Of California,1,N
3005774220,Eurofins Dr. Specht Laboratorien  GmbH,1,N
3005774220,Eurofins Dr. Specht Laboratorien  GmbH,1,Y
3005774404,CEDRA (Centre Europeen de Recherche et Analyse),1,N
3005775304,Sun Pharmaceuticals Industries Limited,1,N
3005776128,Lincoln Medical and Mental Health Center IRB,1,N
3005776128,Lincoln Medical and Mental Health Center IRB,1,Y
3005781830,Barry L Fly  DVM,1,N
3005786853,Dr. Louis Galli,1,N
3005787672,Dr. Jan Chojnacki,1,Y
3005788029,Actavis Totowa LLC,1,Y
3005789836,Sebag  Jerry  M.D.,1,N
3005789840,Lloyd M Aiello  M.D.,1,Y
3005789850,George Sharuk  M.D.,1,Y
3005795271,Stem Cell Pharma Inc,1,Y
3005795701,Aspex Corporation,1,N
3005798044,Dr. Robert Petryka,1,N
3005798044,Dr. Robert Petryka,1,Y
3005798050,Zbigniew Hebzda  MD  PhD,1,N
3005798050,Zbigniew Hebzda  MD  PhD,1,Y
3005798529,John R. Perfect  M.D.,1,N
3005798535,Amelia Langston  M.D.,1,N
3005801303,Ayse Huri Ozdogan  M.D.,1,Y
3005802236,American Preclinical Services,1,N
3005802236,American Preclinical Services,1,Y
3005803400,Laura Rosinol  MD,1,Y
3005807449,Chandrasekar  Pranatharthi,1,N
3005807469,Tarantolo  Stefano  M.D.,1,Y
3005811481,Rush Michael  MD,1,Y
3005813412,Donald L Batisky MD,1,Y
3005813413,Vijay Kusnor,1,N
3005813881,TetraGenx,1,Y
3005816105,Messina  Nicholas J.  III  M.D.,1,Y
3005816637,Regional Cancer Centre,1,Y
3005817045,York Bioanalytical Solutions (YBS),1,Y
3005818566,Jacobson  Susan  M.D.,1,Y
3005818581,Skiest  Daniel J.  M.D.,1,N
3005819253,Johnson Research  LLC,1,
3005821751,McKenzie  John P MD,1,N
3005822968,Silverstein  Dr Steven,1,N
3005822968,Silverstein  Dr Steven,1,Y
3005823256,Slaker  Dirk  M.D.,1,N
3005823256,Slaker  Dirk  M.D.,1,
3005829986,Koonlawee Nademanee  M.D.,1,Y
3005830796,Taipei Medical University Hospital,1,N
3005830796,Taipei Medical University Hospital,1,
3005835751,Bergner  Donald M.D.,1,N
3005836979,Christopher Cove  M.D.,1,Y
3005839346,C2C Institutional Review Board,1,Y
3005842531,Lasala PhD  Dr John M,1,Y
3005842980,Carstens  Dr Michael,1,N
3005844882,Cardiovascular Research Foundation,1,Y
3005846469,Bartholomew  Bradley M.D.,1,Y
3005846525,Washington Regional Medical Center IRB,1,Y
3005851399,Peter M. Scholz  M.D.,1,Y
3005851647,Thomas  Christopher  M.D.,1,Y
3005851852,Updegrove  John  M.D.,1,N
3005854696,Richard Brown MD,1,N
3005857148,APPLIED TECHNICAL SERVICES INC.,1,N
3005860553,Aaron  Mark MD,1,N
3005860936,Hogarth  Penelope  MD,1,N
3005860936,Hogarth  Penelope  MD,1,
3005861632,McCue  Peter  M.D.,1,Y
3005861638,Palazzo  Juan  M.D.,1,N
3005862568,Fadda  George MD,1,N
3005862568,Fadda  George MD,1,Y
3005863320,Robert D Dowling MD,1,N
3005864559,Atul C Mehta MD,1,N
3005865090,SGS Cephac Europe,1,Y
3005865355,Dr. Loree Larratt  Cross Cancer Institute,1,N
3005866422,Brown  III  MD  John Muir,1,Y
3005866507,St. Mary's Hospital  Non-clinical Laboratory,1,Y
3005866530,Durden  Jimmy D.  MD.  Clinical Investigator,1,N
3005866544,Robert Michael Murray  MD,1,
3005868392,Synapse Biomedical Inc,1,N
3005871345,Marion  Dr Alan,1,N
3005871912,City Cancer Centre,1,N
3005873850,Arvanitakis  Zoe  MD,1,Y
3005876539,Dagnelie  Gislin  PhD,1,Y
3005878536,Cardiovascular Innovation Institute,1,N
3005878536,Cardiovascular Innovation Institute,1,Y
3005878816,Beam IRB,1,Y
3005883442,Beilis Development,1,
3005886247,George R. Reiss  MD,1,Y
3005887567,Office of Research Integrity and Assurance  ASU,1,N
3005887567,Office of Research Integrity and Assurance  ASU,1,Y
3005888575,Westchester Medical Center Pathology Department,1,Y
3005890502,Michael Gerber MD,1,N
3005890552,Daniel B. Kopano  M.D.,1,Y
3005891248,PRAMOD DESHMUKH  M.D.,1,N
3005891398,Mohr  Martin F.  DVM  Clinical Investigator,1,N
3005892899,Burke  James F.  M.D.,1,Y
3005893129,MVA Scientific Consultants Inc.,1,N
3005895505,Brigitte Widemann Md,1,N
3005897340,Lori Lester Lyles  Md,1,Y
3005899563,David Margolin  M.D.,1,N
3005899852,Gail L. Torkildsen  M.D.,1,Y
3005900097,Sagar Lonial  M.D.,1,N
3005900097,Sagar Lonial  M.D.,1,Y
3005900104,Andre Goy  M.D.,1,N
3005900142,Benjamin Djulbegovic  M.D.,1,Y
3005900792,Dr. Pieter J. Honiball,1,Y
3005900870,Astellas Analytical Science Laboratories  Inc.,1,Y
3005901761,Abbott Laboratories,1,N
3005901761,Abbott Laboratories,1,
3005904911,Thomas E. Hutson  D0.,1,N
3005904911,Thomas E. Hutson  D0.,1,Y
3005906436,Grekin Skin Institute,1,
3005906814,Merck Sharp & Dohme,1,N
3005907154,Visotsky  Jeffrey  MD,1,Y
3005909718,PHAST GmbH,1,Y
3005910793,Zoja Noveljic,1,Y
3005911736,Magargle  Lynn R.,1,N
3005911797,Kalidas  Mamta  M.D.,1,N
3005911802,Franco  Sandra  M.D.,1,Y
3005911845,Verghese  Susan T.,1,N
3005911854,Gregory B. Hammer   M.D.,1,N
3005912574,Sucampo Pharmaceuticals  Inc.,1,N
3005912574,Sucampo Pharmaceuticals  Inc.,1,
3005913970,Rafel F. Rivas-Chacon  M.D.,1,N
3005913977,Chalom  Elizabeth C.  M.D.,1,Y
3005916364,Mathias AL Fobi  MD,1,N
3005916364,Mathias AL Fobi  MD,1,Y
3005916543,Experimental Surgical Services [U of MN  Minneapolis],1,N
3005916543,Experimental Surgical Services [U of MN  Minneapolis],1,Y
3005921342,Jozsef Balla-Univ. of Debrecen  Dept. of Nephrology,1,N
3005921342,Jozsef Balla-Univ. of Debrecen  Dept. of Nephrology,1,
3005921437,Rikker  Csaba  MD,1,Y
3005921437,Rikker  Csaba  MD,1,
3005921465,Trevor Gerntholtz  Dr.  Dumisane Mzamane African Inst. of,1,
3005921495,Charles Swanepoel  Groote Schuur Hospital  Renal Unit  Dept.,1,
3005921529,PAREXEL International GmbH  Early Phase Clinical Unit Berlin,1,
3005921535,PAREXEL International,1,N
3005921535,PAREXEL International,1,Y
3005921552,Michele Moreau  Dr.  Montreal Clinical Study Center  Inc.,1,N
3005921567,Fernandes  Cesar Eduardo  M.D.,1,N
3005921872,Robert P. Levinthal  M.D./Clin Inv,1,Y
3005922520,Michael Carney,1,Y
3005922576,Robert W. Wilkinson  M.D.,1,Y
3005922609,Randall Liu,1,N
3005923043,Donald L. McCormack  M.D.,1,N
3005923368,Katherine L. O'Brien  M.D,1,N
3005923377,Brown  Laura  M.D.,1,N
3005924942,SanJay Goel  MD,1,N
3005925597,Hawthorne Medical REsearch Inc,1,N
3005925626,Ronald Hazen  M.D.,1,Y
3005929271,Morris  George B IV  M.D.,1,N
3005929327,Cleveland Clinic Florida IRB,1,N
3005929327,Cleveland Clinic Florida IRB,1,Y
3005929327,Cleveland Clinic Florida IRB,1,
3005929333,Mary Yankaskas  MD,1,N
3005929681,Stephen Chan  M.D. Dept. of Clinical Oncology  Univ. Hosp.,1,N
3005929862,Agnieszka Jagiello-Gruszfeld  M.D.  Mazurskim Centrum,1,N
3005929862,Agnieszka Jagiello-Gruszfeld  M.D.  Mazurskim Centrum,1,Y
3005930041,Michal Nowicki  Prof. Uniwersytecki Szpital Kliniczny NR 1,1,N
3005930041,Michal Nowicki  Prof. Uniwersytecki Szpital Kliniczny NR 1,1,Y
3005930041,Michal Nowicki  Prof. Uniwersytecki Szpital Kliniczny NR 1,1,
3005930050,IRB  Iowa Health -Des Moines,1,Y
3005930065,Sulowicz  Wladyslaw  Prof  MD  PhD,1,N
3005930065,Sulowicz  Wladyslaw  Prof  MD  PhD,1,
3005930251,Raisa Andrezina  MD  Mental Health Care Center,1,N
3005930264,Emilis Subata  MD. PhD  Klaipeda Mental Hospital,1,N
3005930717,Gorab  Robert  MD,1,Y
3005931869,UTMB-Galveston,1,N
3005931983,Charles H. Livengood III MD,1,Y
3005932203,Dr. Marc Bessler,1,N
3005933766,Robert Scott Graham MD,1,N
3005935240,Shiley Eye Center,1,N
3005936084,Peter C. Gerszten  MD,1,N
3005936097,McCowan  Ronald M.D.  Clinical Investigator,1,N
3005939464,Robert W. Downs  Jr.  M.D.,1,N
3005939502,Sherman  Lawrence  M.D.,1,Y
3005940142,Kevin J. Doody  M.D.,1,N
3005940142,Kevin J. Doody  M.D.,1,Y
3005940285,Alegent Health IRB,1,Y
3005940330,William Travis Ellison MD,1,Y
3005940330,William Travis Ellison MD,1,
3005940339,Clara Garcia  M.D.,1,N
3005942496,Weir  Richard F. ff.  PhD,1,N
3005942826,Lawrence B Katzen  DVM,1,N
3005944227,Dawie J. Kok  D. Sc. (Clin Vet International Ltd.),1,N
3005944661,Carolina Medical Center - Northeast IRB,1,Y
3005950652,Biogenerix Ag,1,Y
3005951045,Cousar Charles D. MD,1,Y
3005951097,Franklin David Gaylis MD,1,
3005955089,Maki  Dennis G   MD  Clinical Investigator,1,Y
3005955089,Maki  Dennis G   MD  Clinical Investigator,1,
3005958008,Chambers  Edward H.  MD,1,Y
3005958008,Chambers  Edward H.  MD,1,
3005959681,Edward D. Verrier  MD,1,N
3005959681,Edward D. Verrier  MD,1,Y
3005959681,Edward D. Verrier  MD,1,
3005960082,Bruce Lauren Charous  M.D.,1,Y
3005960284,Jacobsen  Dr John,1,N
3005963077,Christensen  Robert D.  M.D.,1,Y
3005963077,Christensen  Robert D.  M.D.,1,
3005963391,George P. Noon  M.D./Clinical Investigator,1,N
3005963816,Hunters Hope Wellness Clinic LLC,1,Y
3005964764,James Lai  M.D.,1,Y
3005964775,Stewart Silagy  M.D.   (Hill Top Research),1,Y
3005964785,Allan L. Bailey - BioQuest Research,1,Y
3005964793,Kenneth Skeith - Allin Clinic,1,N
3005965113,Biofirst Pharmaceuticals LLC,1,N
3005965113,Biofirst Pharmaceuticals LLC,1,
3005975625,Teoxane S.A.,1,Y
3005976586,Carbogen AMCIS AG,1,N
3005976722,Enem Nostrum Remedies Pvt. Ltd.,1,Y
3005977728,SGS India Private Ltd.,1,N
3005978875,KSM  Inc.,1,Y
3005978922,Robert E. Ward Jr.,1,Y
3005983456,Shapiro  William R.  M.D,1,Y
3005987031,Marc C. Chamberlain  MD,1,N
3005987046,Kurt A. Jaeckle  M.D,1,N
3005987763,Jeffrey Baker MD,1,N
3005987777,Hadley  Philip E.   MD,1,N
3005987780,PRC Ticinum Lab  S.R.L.,1,N
3005991324,James K. Porterfield MD,1,N
3005993154,Younes  Ziad H   MD,1,N
3005994339,Jones  Alison  DVM,1,N
3005995789,Bruce R. Brodie  M.D.,1,N
3005996203,Audrius Bredikis  MD / PI,1,N
3005996515,Risdahl Facility,1,N
3005996563,Winokur  Dr Patricia L,1,N
3005997696,Mirle A. Kellett  Jr.  M.D.,1,Y
3005997892,Vaccaro  Alexander R.  MD,1,N
3005998072,Lutheran Hospital IRB,1,Y
3005998216,Molecular Medicine Corp.,1,N
3005998883,Imm Recherche,1,N
3005999404,Finley Hospital IRB,1,
3005999589,Lotus Pharmaceutical Company Limited,1,N
3005999807,Dr Efren Reyes,1,N
3005999813,Dr Evelyn Belen,1,N
3005999816,Dr Roman Szelemej,1,N
3005999832,Alexander Vishnevskiy  MD,1,N
3005999845,Oleg A. Khrustalev  M.D.  Ph.D.,1,N
3006002509,Schreiber  Dr Curtis P,1,Y
3006004717,Karen L. Kotloff  MD,1,N
3006005234,Yuri Karpov  MD,1,N
3006005251,Boris Goloschekin  MD,1,N
3006005290,Nikolai Yakhno  MD-Moscow Medical Academy Neurology Clinic,1,Y
3006005299,Andrzej Ptemkowski  M.D.-Poradnia Diagnostyki,1,N
3006005480,Dr. Tharayil Kunneth  Sumathy-MS Ramaiah Medical College and,1,N
3006005495,Barba  Jose Fernando  MD,1,Y
3006005511,Dr. Robert Enns-St. Paul's Hospital,1,Y
3006005533,Dr. Remo Panaccione-University of Calgary,1,Y
3006005553,Dr. Brigitte Ottstadt,1,N
3006005596,Dr Didier Maille,1,Y
3006005746,Sun Pharma (SPARC) Bioresearch Pvt. Ltd.,1,N
3006005746,Sun Pharma (SPARC) Bioresearch Pvt. Ltd.,1,Y
3006005779,Advanced BioMedical Laboratories  LLC,1,
3006011429,Mustafa M. Husain  M.D.,1,N
3006011429,Mustafa M. Husain  M.D.,1,Y
3006011948,Said  Sami  MD,1,N
3006011987,Richmond  Gary J.  MD,1,Y
3006012193,Carl Nissen  M.D.,1,Y
3006015688,Heagren  Donald  DVM,1,N
3006015810,Provisor  Arthur  MD,1,N
3006019429,Guice  Michael  MD,1,N
3006019604,Darwish  Riad  MD,1,N
3006019604,Darwish  Riad  MD,1,
3006019672,Aamir Z. Jamal  M.D.,1,N
3006021587,Angiotech Pharmaceuticals  Inc,1,N
3006021836,IHC Corporate IRB,1,N
3006021901,Dr. Aubrey Galloway,1,N
3006023857,Vincent F.X. Deeney  MD,1,N
3006024342,Farkkila  Markus  MD,1,N
3006024356,Professor Dr. Jan Brunkwall,1,Y
3006024385,Professor Dr. Gerhard Ruemenapf,1,Y
3006024391,Dr. Nickolay Georgiev Todorov,1,N
3006024397,Dr. Siemon Stoinov,1,N
3006024413,Dr. Murat Kilic (formerly Dr. Yamam Tokat),1,Y
3006024419,Dr. Ibrahim Astarcioglu,1,N
3006024429,Mletzko  Ralph U.  MD,1,N
3006024564,Rowe  Dr Vernon,1,N
3006026019,Kenneth Peters  M.D.,1,Y
3006026527,Scott  John A.  M.D.,1,Y
3006026599,Horter  Dennis C.  DVM  Clinical Investigator,1,N
3006027049,Laos Luis  MD,1,
3006027151,James Dowd  MD,1,N
3006027151,James Dowd  MD,1,
3006028549,MIchael A. Carducci  M.D.,1,Y
3006028555,Jeffrey A Sosman  M D,1,N
3006028591,Shishuka Malhotra MD,1,N
3006028638,Lynn Health Science Institute of Oklahoma City,1,N
3006028638,Lynn Health Science Institute of Oklahoma City,1,Y
3006028670,Verghese  Cherian  M.D.,1,Y
3006028742,David A. Fisher  M.D.,1,Y
3006028751,VA Medical Center Providence,1,Y
3006029500,Neal S. Young  M.D.,1,Y
3006031014,Steven Zweig  M.D.,1,Y
3006031026,Hospital Municipal de San Juan (IRB),1,N
3006031026,Hospital Municipal de San Juan (IRB),1,Y
3006031026,Hospital Municipal de San Juan (IRB),1,
3006036074,Robert P. Nelson  Jr.  M.D.,1,N
3006036074,Robert P. Nelson  Jr.  M.D.,1,Y
3006036311,Squadrito  James F.  Jr.  M.D.,1,N
3006036311,Squadrito  James F.  Jr.  M.D.,1,Y
3006040435,Herbst Seth  MD,1,Y
3006040490,Gillett Robert L.,1,N
3006040980,Lanctin  Henri  P. MD  FACS  Clinical Investigator,1,N
3006041090,Prof. Christopher Gillberg (Drottning Silvias Barn-och),1,N
3006041170,Dr. Peter Hillmen  Site 070 (Leeds General Infirmary),1,N
3006041290,Dr. Paul Potter (UTC Lung Institute),1,N
3006041297,Dr. Christian T. DeVilliers (Site#005),1,Y
3006043260,Compton  James,1,Y
3006043587,Ramirez  Ramon  M.D.,1,Y
3006048228,Brereton  Hamar  M.D.,1,Y
3006048316,Gore  Elizabeth  M.D.  Clinical Investigator,1,N
3006048669,Pearlman  David M.D,1,Y
3006048720,John A. Kern  MD,1,N
3006048791,Elmilady  Nabil  M.D. / P.I.,1,Y
3006050775,Jan Zielinski  M.D. (Site #32300),1,Y
3006050839,Robert Davies  MD (Site 32001),1,Y
3006050859,Rain Jogi  MD (Site 31925),1,Y
3006052629,Laurel Heights Hospital,1,
3006054772,Cleveland Clinic Health System East Region IRB,1,Y
3006054842,Leonid Bardenstein  MD,1,Y
3006054844,Valery Kransov  MD,1,Y
3006055335,NICHD IRB,1,Y
3006055407,Asha Hospital,1,N
3006066512,Tissue Regeneration Technologies  LLC,1,N
3006067169,Lonza Biologics Porrino,1,N
3006067169,Lonza Biologics Porrino,1,Y
3006067308,Alamin  Todd F.,1,N
3006068539,Katz  Dr Louis M,1,N
3006068539,Katz  Dr Louis M,1,Y
3006068663,David Cassada MD,1,N
3006068786,North Mississippi Health Services IRB,1,N
3006068786,North Mississippi Health Services IRB,1,Y
3006068786,North Mississippi Health Services IRB,1,
3006068802,Robert R. King  M.D. P.A.,1,Y
3006074659,Dr. Richard A. DeVries,1,N
3006074790,MTM Laboratories Inc,1,N
3006074790,MTM Laboratories Inc,1,Y
3006076099,Bernstein  Richard M.D.,1,N
3006078491,William D Tobler MD,1,Y
3006078742,Franciscan Hospital for Children,1,N
3006080425,Carson  Janine  L. M.D.  Clinical Investigator,1,N
3006080801,Salanova  Vincenta  M.D.,1,N
3006088423,Charles River Laboratories,1,Y
3006088799,Gordon Macdonald Crawford (CPS Clinical Research Ctr),1,N
3006088889,Despot  Janet  M.D.,1,Y
3006089773,Concord Biomedical Science and Emerging Technologies  Inc.,1,N
3006090613,Mofsen  Dr RIck,1,N
3006090613,Mofsen  Dr RIck,1,Y
3006090627,Mark David Blagden,1,N
3006090627,Mark David Blagden,1,Y
3006090636,Hans Detlev Stahl,1,N
3006090644,Reiner Lehmann,1,N
3006091103,Francis Pagani  MD  PhD.,1,N
3006091103,Francis Pagani  MD  PhD.,1,Y
3006091694,Cole  Brian J.  M.D.  MBA,1,N
3006093403,Daniel Murrey MD,1,N
3006093575,Thomas Henry MD,1,N
3006093608,Andrew Rosenblum  M.D.,1,Y
3006093637,Robert Applegate MD,1,N
3006093670,Knapp  Willian   MD,1,Y
3006095299,Satish Goel  MD,1,N
3006096770,Nevada Institutional Review Board,1,N
3006097116,Louis H. Alarcon  M.D.,1,N
3006097794,CSL Behring,1,N
3006098426,AXA Assistance USA,1,N
3006098766,Michael Ingram MD,1,N
3006100366,Michael Bradford,1,Y
3006102191,Hernandez  Jose N.  DO,1,
3006103488,Hospital Punta Pacifica,1,N
3006103832,Warner K Huh MD,1,N
3006104511,Meyers  Paul A.  MD,1,N
3006106421,Nassar  George M.  MD/PI,1,N
3006108074,Chaganti  Dr Surendra,1,Y
3006108414,Dr. Steven Greenberg,1,N
3006110131,Gustav R. Eles  DO,1,N
3006110131,Gustav R. Eles  DO,1,Y
3006110576,Linder  Steven  MD,1,N
3006110632,Mathews  Steven  M.D,1,N
3006112793,Hockenbery  David  M.D.,1,N
3006112793,Hockenbery  David  M.D.,1,
3006112807,George McDonald B. M.D.,1,N
3006112807,George McDonald B. M.D.,1,Y
3006112814,Schuening  Friedrich  M.D.,1,Y
3006113770,Dr. Leroy Pacheco,1,Y
3006114497,Florida Family Laboratory  Inc.,1,
3006115807,Endeavor Clinical Trials,1,N
3006115858,Provantage Services,1,
3006116348,Oudiz  Ronald J.  M.D.,1,N
3006116354,Torres  Fernando  M.D.,1,N
3006119451,Ramanathan Sathianathan  MD,1,Y
3006119463,Jitendra K. Trivedi  M.D.,1,Y
3006119474,Viktor Samokhvalov,1,N
3006119484,Ellina Melynk,1,N
3006121542,QbD Research & Development Lab,1,Y
3006123218,Meenakshi Patel MD,1,Y
3006124746,Fred  O. Butler  M.D.,1,N
3006124992,Javier Pinila-Ibarz  M.D.  Ph.D.,1,N
3006124992,Javier Pinila-Ibarz  M.D.  Ph.D.,1,Y
3006125112,Peter S Roland  MD,1,N
3006127760,Slutsky  Joel  MD,1,N
3006131309,Dr. med Horst Tabel (W&T Central Laboratories GmbH),1,Y
3006131319,Hekmat  Razi  M.D.,1,Y
3006131347,O'Riordan  William D.,1,N
3006131411,Schrock  Christian M.D.,1,Y
3006131449,Dunbar  Lala Mathers M.D. Ph.D  Clinical Investigator,1,N
3006131466,Theravance Biopharma Antibiotics  Inc.,1,Y
3006131583,Jeffrey S. Swanson  MD,1,N
3006131583,Jeffrey S. Swanson  MD,1,
3006133552,Cruickshank  Fredrick M.D.,1,N
3006133561,Jacob Lalezari  MD,1,N
3006133561,Jacob Lalezari  MD,1,Y
3006135017,Dr. Robert Bowes-Northern General Hospital Cardiology,1,N
3006135028,Kivilcim Gucuyener  MD (Gazi Universitesi,1,N
3006135030,Philip Le Coutre  M.D.,1,N
3006135032,Oliver G. Ottman  M.D.,1,N
3006135049,Srinivas Ramchandra Sidgiddi  MBBS  M.D.,1,Y
3006135653,Zenith Technology Corporation  Ltd.,1,Y
3006139341,Fehrenbacher  Louis M.D.,1,Y
3006139353,Moroose  Rebecca MD,1,N
3006140481,Roman Hajek  MuDr  PhD,1,N
3006140483,Jose Garza Leal  MD,1,N
3006141700,Kenneth Renkens  Jr.  M.D.,1,Y
3006141731,Clinical Data Inc.,1,N
3006141946,McNeil  James W.  MD,1,N
3006144393,Barrett-Connor  Elizabeth L. M.D.,1,N
3006144406,Jane A. Cauley  DrPH,1,N
3006144888,Young  Guy  MD,1,Y
3006145419,Sergey V. Kanaev,1,N
3006146291,Dr. Arlen G. Fleisher,1,N
3006148455,Holloway  Willis M.D.,1,N
3006148574,Yuri S. Genyk  MD,1,N
3006148576,Recknor  Christopher M.D.,1,Y
3006148588,Lillestol  Michael  J.   M.D.  Clinical Investigator,1,N
3006148604,Steven J. Yakubov MD,1,N
3006150035,Patel  Ateeqahmed S.  M.D.,1,N
3006151945,Tangsinmankong Nuthapong  MD,1,N
3006152485,Young  Stephen A.  Ph.D.,1,N
3006152750,Clinogent (A Division of GVK Biosciences Pvt. Ltd.),1,N
3006152826,Dr. Raju Nadukuru Nooka,1,N
3006152933,Genewiz LLC,1,Y
3006153996,Dr. Reddy's Laboratories New York  Inc.,1,N
3006153996,Dr. Reddy's Laboratories New York  Inc.,1,
3006154195,Deibel Labs Of Pennsylvania,1,
3006155901,Michael Grant   M.D.,1,N
3006158025,Lonza Verviers Sprl,1,N
3006158313,Arturo Corces  M.D.,1,
3006160699,March  Barrie  L.  Clinical Investigator,1,Y
3006163046,Shah  Ashok M.D.,1,Y
3006163046,Shah  Ashok M.D.,1,
3006164609,Chemgenex Pharmaceuticals Ltd,1,Y
3006165307,Caron  Philippe MD,1,N
3006165317,Prof. Josef Marek  MuDr,1,N
3006167254,Elias H. Kassab  MD,1,Y
3006167669,Pierrel Research USA  Inc.,1,N
3006169712,Lee  W. Anthony  MD,1,N
3006169786,Steven M. Traina  Md,1,N
3006169786,Steven M. Traina  Md,1,Y
3006171495,Michael E. Janssen,1,
3006174690,Algorithme Pharma Inc.,1,N
3006174690,Algorithme Pharma Inc.,1,Y
3006174712,Algorithme Pharma Inc.,1,
3006177973,Rooklin  Anthony  M.D.,1,Y
3006181160,Chang  David F.,1,Y
3006182143,Suburban Research Assoc.,1,N
3006182270,Clinical Research Atlanta,1,
3006187366,Parish  Lawrence C. M.D,1,Y
3006188248,Integrity Bio  Inc.,1,N
3006188248,Integrity Bio  Inc.,1,
3006190754,Thompson  Arthur R. MD  PhD,1,N
3006190754,Thompson  Arthur R. MD  PhD,1,
3006192447,Suresh Gupta MD,1,Y
3006192447,Suresh Gupta MD,1,
3006192579,Subramanian  Valli  MD,1,Y
3006192579,Subramanian  Valli  MD,1,
3006192929,Shiva Analyticals India Pvt. Ltd.,1,N
3006192929,Shiva Analyticals India Pvt. Ltd.,1,Y
3006193307,Patricia A Chandler  MD,1,N
3006194681,Valley Regional Medical Center IRB,1,Y
3006196465,Christopher J. Kwolek  M.D.,1,N
3006196465,Christopher J. Kwolek  M.D.,1,Y
3006199542,Finkel  Bruce  MD,1,N
3006199565,Jolene Bean-Lijewski M.D.,1,Y
